AT4G16610,AT4G29010,AT2G34420,AT2G43080,AT3G12120,AT3G04720,AB000623,AT1G55020,T04323,AT1G76100,AT3G15730,AT3G12500,AT5G38430,AT1G33960,AT1G32060,AT5G65110,AT1G28670,AT4G39260,AT2G24180,AT2G26740,AT5G35630,AT3G15350,AT2G35790,AT3G06860,Y11607,AT2G34660,AT2G33150,AT2G23430,AT2G39780,AT4G25100,AB003040,AT1G78380,AT1G37130,Z56278,AT1G07890,X66017,AT4G39330,AT5G13930,AT3G20230,AT4G39980,AT1G31580,AT4G37980,AT2G34770,AJ000470,L15389,AF062901,AT4G00860,AT3G57260,AT4G20360,AT3G16480,AT3G16520,AT2G42010,AT2G02990,AT1G76490,X99793,AT4G38530,AT1G67980,AT5G39190,AT3G02520,AT3G59700,AT4G09320,AT3G44300,AT5G24090,AT3G25230,AT1G08830,AT1G51680,AT1G05010,AT4G16760,AT5G42650,AT5G05730,AT1G25220,AT3G29200,AT4G31500,AT3G13920,AT3G11170,Z26426,AT2G29450,AF087932,AT5G02500,AT1G51760,AT3G45140,AT1G76680,AT2G37040,AT3G53260,AT1G56190,Y14590,AT3G30775,AT5G42180,AT4G13940,AT3G54640,AT5G54810,AT3G50970,AT3G18780,AT1G16060,AT5G54160,X16432,AT1G64280,AT5G66570,AT4G01850,AT1G01470,AT2G20340,AT3G47290,AT2G14610,AT1G75040,AT5G20620,AT2G26330,AT2G25080,AT4G14980,AT1G67750,AT1G67550,AT5G26000,AT5G25980,AT2G05510,AT1G04820,AT1G01480,AT3G28930,AT4G20890,AT2G45820,AT3G15210,AT5G47770,AT2G28740,AT2G14850,AT4G08500,AT3G45640,AT5G52350,AT3G20600,AT5G06940,AT1G53840,AT2G41110,AT5G37770,AT2G41100,AT5G57560,AT1G72260
AT1G51680,4.41659443108409,4.37755357227105,4.70013695353742,4.65131629354111,4.40716730242681,5.0371735155321,4.41282355597173,4.59721522002668,4.92828026529072,4.29458875029554,4.3169650049734,4.14027534998519,4.76433950089559,4.05113910940713,4.24023523660421,3.92088249158656,4.34204080317136,3.0972801021083,3.85142298555248,3.50513892955743,3.71174631505347,3.54405113252588,3.99662418248364,3.54060597580372,3.0633285261648,3.68079755465443,3.94466487863697,3.99209428320287,3.40312061055585,3.28840441613209,3.1825223069589,3.15512361725844,3.21133382875216,2.96880135819778,2.32504809387161,2.96169548655918,2.40223738763366,2.31545675366611,3.06294661488084,3.57168386409912,3.212258490591,2.32301354883178,3.01379656854739,2.66956915048983,2.3735173029028,3.83246370297345,2.10110188124493,2.4494411619396,2.93548399794957,2.62318874286907,2.58853635438272,3.0215721215829,2.9124643642953,2.34190233418155,1.53704418387371,2.7854733309759,2.97679960545768,3.21357379261034,2.83845915746625,3.00156983682856,2.81321420339973,2.93172082327701,2.53306179707306,2.28011409125859,3.0956911747445,0,2.27308394588101,1.72243486284213,2.83367785370073,2.13542368976861,2.19769446704677,2.40043950398047,2.36671001567725,1.27700689780674,1.53695302129733,1.70992829106369,2.31820978299635,1.93596775355505,1.68980458052817,2.33911678781373,2.21637537780269,2.12171178609254,1.39741443234595,1.89073415494723,1.6790671148626,2.50357128743641,1.12318980802668,3.25693570806563,1.52721019266897,0.743653337455027,1.52899847012579,2.12084557380211,2.11350904263881,1.08236390753849,1.51944015030109,2.39357577447822,2.46913836193276,1.65846698284018,2.24349095434927,3.01342537138055,3.95702969730314,3.70111405667523,4.44664076011184,3.18817569735499,3.78800087022575,4.38815386330516,4.89365405955877,4.63077997459024,4.62785561966685,3.9913702119945,4.38247640028831,4.72642914317828,3.98675526949097,3.39553362768387,4.47346624237772,3.06241086536686,3.3707383764708,3.35230939004054,3.36119352042991,3.37976308910432,3.43110181906046,4.52228062409875,3.59366907376069,4.29053882665826,3.68061859091553,3.99141144788444,4.60177560249335,3.91145968371476,2.89322334241258,3.9296567804816,3.98511825141639,3.58321593406412,3.13201928669014
AT1G05010,4.83075500387538,4.2986079784322,4.9527409288076,4.49737414242322,4.05346232195786,4.59964112429785,4.11522389339936,4.15806293390576,4.45155410742788,3.70464918940363,4.46629063388904,3.84325044288672,4.38091588246065,4.52590983131083,4.76041691823437,3.70472758428768,3.98102431580203,2.61092632026107,2.84114722678534,3.31522055270852,3.3455587840869,3.27804130346645,3.56469100637419,3.68390431397899,2.99486441157309,3.36073891901707,3.50736472772593,4.38921430277664,2.30262061061652,3.731346456087,3.19176593045276,3.64036088470937,3.44435770798708,2.93359129144927,3.8240581086882,3.57713193125512,3.50049508157589,3.54826333324064,3.39074910121377,4.20506606480897,4.24034022385303,3.10788982932246,3.87916418589881,3.27766596424056,3.72691954080458,4.63944485252999,2.95898260476452,3.07750768556473,3.96725099414443,3.31957242853971,3.35478198589342,3.32631399643524,4.01297752990644,2.59793071098615,2.4111370009002,2.87913098892426,2.81657158943085,2.90528180408648,2.39370808536129,2.82135623623161,2.14184399743212,2.88781032980665,2.44671889765764,2.5230366904958,3.97238659349628,2.27308394588101,0,1.77655598624473,2.36545696694867,2.17222896635438,1.78745062070593,2.59869389441158,1.71590634091345,2.28203716459658,1.58044332700512,1.5556719740228,2.226807372411,3.01432122506295,1.79550885609122,1.94222134448574,2.93422265439009,1.60020261791624,2.66151747080416,2.79251426828477,2.88680401979577,2.77720301361964,2.32523853862459,3.71344811928981,2.07910128475935,2.02611670830582,1.7154921840845,3.60371118875195,3.21972104611533,2.95731600312445,3.00859126383113,2.5714593575258,2.34084549184007,1.83573945359384,1.74401916770516,2.22462660465077,4.41279295313626,3.74925352626479,4.56207491351315,3.37373627124454,3.81943186713299,3.79954880756939,4.44207884871262,3.62673535755616,3.93654322994883,3.93059172834307,3.61909527750044,3.78610466761987,2.96244691075368,2.74444440515817,3.36997532139792,2.25847528671159,2.84680568515538,2.43483881833932,2.30213955052295,3.12871642504207,2.03550805994818,3.52873556536545,2.3572227547489,3.16409100042303,2.3401612396476,2.68751360090084,3.88728356621189,3.28290593468591,1.62164131969403,2.48235696458326,2.86486615634448,2.01524508222375,2.3187424596934
AT4G16760,4.77599150958573,4.76180273792867,4.86829821145583,4.31063066171633,4.36068834924442,4.85172095299987,4.19968092383612,4.64993379003626,4.70929177458437,3.80053646312162,4.74861384829879,4.05297305391918,4.44386685115295,4.34980625696019,4.95556642731908,4.43136814816937,4.77732371764328,3.06060699548962,4.05747156476567,4.05727743095897,4.18107369870934,4.02778465074438,4.42701561795449,4.26412327945253,3.65509421726951,4.17105296230364,4.31661617477927,4.7022817337666,3.66126020408793,3.68966873069643,3.96606748653159,4.10229051207444,4.14395154791559,3.63564328685379,3.60595390033677,3.67233906656412,3.53266699409625,3.30736398489129,3.94317764236257,4.1102123020973,4.11508294313614,3.14404486251453,3.67850271767767,3.50085860335447,3.74494960623544,4.27390491025444,3.14147400132788,3.17809393695278,3.77492418405138,3.59099352987262,3.75091084580306,3.50129559792215,3.85865421853293,2.8169296440971,2.66740394608691,2.78977375273408,3.23755648099937,3.59433909435518,2.77866457291268,3.27971676124555,2.59722539303003,3.32143088825283,2.80644473198013,2.86318538347135,2.95209101786835,1.72243486284213,1.77655598624473,0,1.88937620471096,1.49821647885377,1.05200204365771,1.25950591906985,1.28282850314413,1.99836755347559,1.02211715028415,1.49630549727855,1.43373800041151,2.57090436859814,1.56372026590564,1.04696104178045,2.33570085799959,1.36840019921293,1.93670051844103,1.73454035019771,2.8248930307247,1.76925997854583,1.21771347907256,2.68840176724853,1.60092015473352,1.63656931388438,1.00612174295708,2.38396263182542,2.75858297745926,2.27536053144463,2.18630213440983,2.08582377908897,2.10347062128664,1.57852514911198,1.70920779417981,1.69243325450311,4.02337042325822,4.03798732008769,4.64334247839076,3.45332645854356,3.99850036182304,4.2512490478884,4.53678489837616,4.34508708944205,4.35021448769161,4.12581190679786,3.89927579815329,4.30576639730408,3.6547927700068,2.54879686832749,3.82205836910388,2.30977590698037,2.76307718852496,2.73529757717291,2.45402806060485,3.60117472046331,2.57198228833521,3.81722658525676,3.39998995005838,3.8985310060719,3.31760102337291,3.38951491583575,3.85091612061403,3.22680742800806,2.04880729539676,3.58337290884678,3.11482002953622,3.04871769168334,2.46639731485927
AT5G42650,5.15693257821789,5.13570100212201,5.05890682494726,4.70355949935759,4.82550664271639,4.52416179588219,4.63420540770529,4.87433101453594,4.58349824077527,3.88870627752071,5.09400053705759,4.50008065901568,4.5347443806766,4.42807134400497,4.5210314541058,4.43567037793342,4.99337320897497,3.65787854059864,4.30633130508859,4.15968335687502,4.58774279415629,4.56804351629426,4.8473124185896,4.75666426808252,4.22968325894493,4.78320724329942,4.53876625035967,4.88154506522054,3.71913601967957,3.87029957096463,4.41268716297598,4.610898162893,4.48664816371063,4.46487230372549,4.15645720749679,4.00603748982121,4.30552826270563,4.34927022675598,4.63180919418428,4.30958970084694,3.84924248846731,3.99409801604117,4.62921399025342,4.37891918931224,4.19522706582051,4.77082399389822,3.68482552814418,3.4493332025477,4.2290361256317,4.35363602939371,4.36641375988866,4.24815751593264,4.71308081084719,3.62488981324357,3.70530785011853,3.30914798965141,3.90492863391036,4.27318961247474,3.59785856993823,3.95217489303029,3.55908185537225,4.21232196917615,3.7144327834687,3.98149222237015,3.32679657710251,2.83367785370073,2.36545696694867,1.88937620471096,0,1.33479636751116,1.80156155516985,1.86298366879476,1.55367419591914,2.68058192349572,2.55020327757514,1.99749479230911,1.27752408619172,2.64560641559794,2.98826352987283,1.05543577691776,2.19764897921165,1.72634853182317,2.77011721533688,2.58655907456296,3.11992340248779,1.72173714439109,2.13188818269416,2.09127048403237,3.21038323130744,2.73894953922412,2.29848897033051,3.37779588876178,3.24032021963386,3.47232916097884,3.45839885354524,3.17112733294218,3.21580984523339,3.02552030906173,3.05212559134925,1.41340552724545,3.89837069804925,3.61611741097534,4.44730203654373,3.48140008289122,3.94491816956867,4.26631109865514,4.29789012184397,3.99577519903735,4.19526873608235,3.41280941846904,3.41360510811019,3.95808204259879,3.70359908491294,2.03945783598632,3.39236144494584,1.71430312273734,2.60795242851303,1.23616064966169,1.51342513255463,2.83703069823716,2.20178414746223,3.02361176424239,2.90348601370318,3.10196008493372,2.79166568615531,2.67871514137973,2.77306561731218,2.10164608983292,1.5971558837925,2.80021678612728,2.32382214907596,2.83164617265417,2.77769483236892
AT5G05730,4.8652739130086,5.09669027444478,5.03856902611614,4.67728488615158,4.68788939128804,4.93425289952562,4.39883590722045,4.88685597320302,5.054063418325,3.79017868107112,4.70200996370233,4.44561283186109,4.78593616798877,3.93476558584867,4.50315077315795,4.06482518553959,4.79219027878339,3.51661138117179,4.09240901086597,4.31703290104095,4.30283633327042,4.29919211697465,4.63307739080948,4.41310473372228,3.81536710987816,4.49380143938904,4.20071656913258,4.56530228550137,3.53457996696764,3.24636654542829,3.91208333317479,4.0326486218664,4.04841370773776,4.00981512544506,3.47490729322539,3.23449312807958,3.47519178097526,3.52815218804192,4.03165284393795,3.59928604992115,3.49062928978931,3.03150195068072,3.87405796380243,3.60622217601911,3.64968150939668,4.33723566163288,2.75471743572621,2.72516622233929,3.38572898928975,3.65040003882917,3.8904583646352,3.4778199795622,4.38874711254397,2.60937291413397,2.93859092630141,2.62064340730268,3.22853794183776,3.6742760854303,2.8382803199774,3.2825599120074,2.93783733712352,3.44033521785581,2.94949760520906,3.46775907000083,3.01498118862722,2.13542368976861,2.17222896635438,1.49821647885377,1.33479636751116,0,1.01941826790234,1.25137155438782,0.986049920350892,1.7757205122741,2.049916485894,2.00869880492447,1.83176083479394,2.72147056861764,2.427725078658,1.1750875829235,2.45837682191217,1.90542366327623,2.39102127324345,2.35184441003885,2.75796624688193,2.28037912157891,1.80036358940187,2.29273349772668,2.57315918753835,1.84306602287249,1.35397601986667,2.96462671967771,2.34917092435672,2.63631723885366,2.52985119388355,2.18983008849728,2.5120560053906,2.28889724336502,2.37394677458868,1.59614318792864,3.42146194959757,3.39452330726009,4.18057389463038,2.85699916366806,3.48561320689631,3.98911252568024,4.24766206378085,3.91899807987182,4.01815524571575,3.1766494536527,3.31899052459374,4.0592454060665,3.55698282146751,1.83342373657892,3.97186651275065,1.58226352226802,1.96146330706134,2.06689083468552,1.69736733387708,2.54369810132118,2.01814569522198,3.5886031167503,2.72037348604911,3.18454909320252,3.31410659822945,2.80300179824487,3.20088119454034,2.2936524794116,1.38659270102002,3.05871965713761,2.56067002305119,2.61375398221064,2.22590807141804
AT1G25220,4.72249706960576,4.87735136231162,4.91367826416423,4.30635482832023,4.34958280454321,4.90822682902716,4.02721164423985,4.63477320145538,4.8787088038808,3.53326940812854,4.5677135326499,4.09634644184412,4.48307254238207,4.07019855611001,4.90573976036805,4.1550868789834,4.63960912582547,3.28530792517566,3.81631149496081,4.32808762212793,4.10135944083703,4.08401419125815,4.39157263957241,4.29694440969243,3.70091272435882,4.16298761331691,4.06084471642243,4.65643257247037,3.44770086505022,3.30983332895283,3.84232095210395,3.99270977938918,4.06982184835037,3.74172379032485,3.67059466609431,3.41853365374527,3.48866522347373,3.35860765023901,3.8916987739572,3.76079983090326,4.07383953573309,2.92453609939936,3.63069580028099,3.36023397486589,3.87392524247165,4.21394126634164,2.93280921168851,2.96082003256226,3.5240038624644,3.51128929251821,3.86665319931242,3.28514420917576,4.27114190462574,2.39945989756257,2.76252617754439,2.33752230070945,2.84813455733696,3.28825808346881,2.40307511527043,2.89914400923014,2.31402120665218,3.00964302837263,2.4906028466809,3.11654050007569,3.05634023397183,2.19769446704677,1.78745062070593,1.05200204365771,1.80156155516985,1.01941826790234,0,1.02672610729542,0.523418420328326,1.91433835171267,1.58864867647098,2.00219294713072,1.93021598126686,3.11928518432589,1.9782638675379,1.0870566844843,2.80799885759699,1.753436812042,2.44927161921391,2.31625058025163,3.08803704205779,2.42564560262624,1.97312956900428,2.63508452469612,2.06688807965066,1.78708731785047,0.826986828512401,2.88679786289757,2.62105237922671,2.60013273855548,2.3450044246954,1.62384734720509,1.94393995873381,1.71341816722976,1.61385245802676,1.37873388468696,3.64123964372369,3.66815841457986,4.33716566528534,3.02704667308203,3.64021919932921,3.82180961230828,4.13724162764879,3.81739883066362,3.87859518288645,3.5578307911826,3.27934087079309,3.9054851727665,3.156009773713,1.95148625938591,3.73080682791953,1.84562970855072,1.91566606208206,2.52363836550406,1.83902525290927,3.13313858708516,1.79128411782051,3.56365279060082,2.83369490377775,3.30735335867125,3.36078443737753,2.86174574715627,3.3622603027001,2.64187720896714,1.36239888478925,3.15809477647853,2.55312243355856,2.3794911805571,1.71378573302937
AT3G29200,4.55676666588108,4.99922929400813,4.70032737713045,4.03933715957519,4.33808560939961,4.76220601187328,3.94635874765828,4.73402901512475,4.83307086961633,3.45173266686703,4.58749217335627,4.16541914889498,4.42385227999127,3.78567134374842,4.85432250317467,4.40284101956975,4.92058237554123,3.45973124308695,4.39720562437237,4.65522067182545,4.49085054256685,4.39932718572784,4.73413914103874,4.55414622305246,3.9925189675726,4.58143426683893,4.42197926984128,4.67361018865213,4.07870054072618,3.43661187963014,4.25708979327345,4.29812146868885,4.45428298615366,4.09824865331607,3.70741409733091,3.4644971815213,3.61907240029555,3.41709691079694,4.20050811452662,3.64093246209429,3.91877053350563,3.14467269430031,3.59832202820954,3.69443756557246,4.01358054686922,4.03218203070434,3.20626734616859,3.19319671169316,3.48884270907876,3.84799921382645,4.21765269882467,3.42508340144164,4.23880153241975,2.80721866260023,3.22779241866945,2.74219687713118,3.38645383560488,3.8343125999686,2.80040718974223,3.44161611700158,2.84835871274002,3.46107052581163,3.0710569041571,3.45311488778755,2.47483774397333,2.40043950398047,2.59869389441158,1.25950591906985,1.86298366879476,1.25137155438782,1.02672610729542,0,1.33954483082911,2.33372909760366,1.92081821113426,2.45564962028055,2.02474312383868,3.1055432583693,2.26402600563421,1.35245217142197,2.8017631973013,2.22702213060086,2.44340996115915,2.11122945469222,3.33418352136066,2.16537757656811,1.90350770497285,2.12939483674564,2.28366964596809,2.20968427233802,1.44470975902463,2.43743111651673,2.54356442644412,2.57156762062404,2.2445609122256,1.80944919595909,2.1834998494811,2.17728024816122,2.10168523418779,1.45843836649479,3.26068955907596,3.91386746405611,4.1679671025849,3.16844581093397,3.62222123239001,3.94177432538089,3.98040275668556,4.05866278936474,3.93298534705381,3.71228520829677,3.39352151372671,4.04894708755585,3.72170553092396,1.90557256123612,3.98080640634244,2.01012564972864,2.05403519284919,2.7936130407109,2.18161242010262,3.37827790218123,2.36691962682766,3.6459135901103,3.38579042690152,3.62875458441929,3.73641622809277,3.17278110064924,3.22334885642975,2.60800781057151,2.0422788221854,3.69061395459739,2.72663217073371,3.04605741479983,2.28133931679507
AT4G31500,4.83997293333568,4.94619402397055,5.03767394020762,4.46936580132215,4.53476043436552,4.90882702108243,4.24687485085892,4.73531598429609,4.85787538080085,3.73689121835892,4.71040787681725,4.2646798740154,4.5373541009001,4.25757539061036,4.85806234245908,4.22411265539699,4.65045459720768,3.51783890339438,3.77269775164523,4.29474988134676,4.1847681174641,4.22415761659138,4.4051491609958,4.42350735929805,3.8908462422743,4.17368419004349,4.13684389115483,4.78800265815486,3.39047938693882,3.23745223731656,3.93338887687068,4.08778844622187,4.10961517157106,3.91587167245557,3.75123367162124,3.63563682695343,3.69680002468108,3.59481992940773,3.99052785139097,3.94886547199813,4.12235249888592,3.17542582945926,3.87689411464422,3.47496955699212,3.91666163108303,4.29802862402311,3.06466825755383,2.92146991790451,3.71710271796691,3.63541710105567,3.89485552775581,3.57470459651032,4.44666471276113,2.62087524839737,2.89540708522429,2.40996346897313,2.91471333831614,3.34319265121096,2.69407692862194,2.96454896147829,2.55745499984164,3.17428035601851,2.61728860084783,3.36586964730231,3.15970828878427,2.36671001567725,1.71590634091345,1.28282850314413,1.55367419591914,0.986049920350892,0.523418420328326,1.33954483082911,0,1.90477687344922,1.907332698917,1.84542196333603,1.74730873331446,3.138655711076,2.32740305078966,0.891129693479574,2.75782008794791,1.51123776383301,2.48380225421162,2.37819805634581,3.092432999486,2.36399904534604,2.13473461236754,2.63011797107088,2.42446179478518,1.93717226636585,1.12296696098149,3.16520044552742,2.74346034165267,2.8619913405339,2.66026285664255,1.95564226436432,2.14862287884752,2.0403673062662,1.97202277649271,1.22478359734812,3.74689658032805,3.41541616797602,4.37961734498175,2.96095362239127,3.67624693939512,3.83109359124506,4.16777209889037,3.76999923077724,3.90709406557086,3.33312431194818,3.13526818546404,3.78407120418551,2.95981216964303,1.93832062132997,3.45520881047962,1.84744163185634,1.94833011936684,2.18360790440157,1.5175050949216,3.01623057587098,1.65612445506882,3.30187936839643,2.67298165075427,3.10726877885596,3.2579134811695,2.755166002177,3.18455244814652,2.42974110739745,1.09345602847577,2.8693773392149,2.33517393212476,2.24438041628954,1.57958081406302
AT3G13920,4.38961854667544,4.6223315217668,4.91493011432004,4.79072730241505,4.67869815777552,5.21617119216653,4.56541824671311,4.83571675303124,5.15712325272084,4.45571830696522,4.32185243812384,4.49077071103202,4.94191305332034,4.0031826925695,4.19207829658917,3.88721105587206,4.26237550355092,3.75467629534638,3.67737479028994,3.91240791947044,3.87191371253196,3.9207451297446,3.97438330961333,3.84005393283545,3.51906157641622,3.61891437751489,3.93881838652355,4.21481781487017,3.33671667462852,2.43242911833274,3.26275612631361,3.1402548078441,3.24094615688259,3.36451879851354,2.21289641636386,3.02548725257916,2.51740953410028,2.44039021051265,3.01503930612422,3.42377936464487,3.25801722511653,2.28055157333484,3.0462636541941,2.3801378925682,2.41304968595282,3.58674686710632,1.8633417186842,1.76263844853333,2.78746511597437,2.57291318046432,2.64280716287454,3.18198034400481,3.51936418757139,2.03594545218554,1.66320291772411,2.34703689093802,2.57235707897582,2.89346429265751,2.8681937513477,2.60525866950117,2.85266007264202,2.68770821056156,2.22714012153142,2.91608644000071,2.96707336251145,1.27700689780674,2.28203716459658,1.99836755347559,2.68058192349572,1.7757205122741,1.91433835171267,2.33372909760366,1.90477687344922,0,2.18356384093413,1.81739252108729,2.40480613293089,2.63290589684003,2.40745653199886,2.18566240077602,2.63423777081341,2.03343736549322,1.59927707083537,2.09280229621529,2.02510968787051,2.81148261396723,1.91948777555863,3.19600980699512,2.24516007905539,0.820686238005731,1.36717277509282,2.75658921284329,1.74176451161803,1.65050630941236,1.74601927836923,2.06434625516336,2.24733492293071,2.01241488177985,2.4272384351701,2.7359419206394,3.62133302614314,2.82125467691256,4.18465242444579,2.42260447541752,3.41856448902855,4.00287355561177,4.61782221602456,4.2767903770068,4.32056248025555,3.13213396196794,3.73608135347613,4.29852693496121,3.33573509359212,3.04339979054379,4.13544958404972,2.92102212744769,2.78206491602209,3.05031426877494,2.82199471321829,2.95144604534726,2.98466641534293,4.10850059113942,3.13261946071175,3.76295749090313,3.90383017918236,3.71540719911169,4.16262239868583,3.36252402379135,2.43219242040366,3.47056481081927,3.48810425530287,3.11885583812446,2.34470384361927
AT3G11170,4.60393221124508,4.3212659008124,4.62495007140931,4.18991953233567,3.89901700433443,4.73667735763995,3.82572017475037,4.18738780049329,4.57805621287758,3.48864174424775,4.35170312034702,3.56387320555347,4.27777279798741,4.17346256915154,4.83868129541996,3.96020816442633,4.37721888698201,2.29786653469626,3.61252677497441,3.5909876370915,3.55486844585253,3.30600659926277,4.00830672402724,3.62097374998605,2.87570629017047,3.75405964213317,3.77137858575893,4.21768376502032,3.17229647620474,3.91167908486164,3.34929818235283,3.60521685383626,3.62279348568353,2.87489409328274,3.47541071133197,3.23444890875586,3.06629285860663,2.93708050940402,3.48514882350109,3.86731756314335,4.00773821896803,2.67834310333852,3.34633895884816,3.17684580328445,3.51056639818363,4.31694105014396,2.8293541329671,3.26640339406495,3.51466258526462,3.13401077349042,3.35685752372274,2.89808547689677,3.40350553417723,2.43752792510978,2.18700497025704,2.74046585998713,2.94331851724036,3.19237537535563,2.20267816680626,2.9694498493556,2.02437318265951,2.87552743024736,2.44659973472573,2.00000684463604,3.43236816803967,1.53695302129733,1.58044332700512,1.02211715028415,2.55020327757514,2.049916485894,1.58864867647098,1.92081821113426,1.907332698917,2.18356384093413,0,1.84712530930119,2.17743214448648,2.53761106531517,0.596248270373173,1.91362583332035,2.55732053835787,1.9625346755971,2.24783713920043,2.27069631405237,2.63698445231897,2.44376896329604,1.42042830433148,3.23396512355993,0.845841619254456,1.53250096670867,1.22214865344114,2.40213917975479,2.887354283903,2.05365899735448,2.07368414619874,2.10437488332806,2.1603755720145,0.967324224656863,1.18370041977605,2.41290818744415,4.17269516566308,4.32701209026414,4.62127374639146,3.65939530451248,3.99285970062335,4.19271622492806,4.5854537110189,4.22823062604572,4.27114329407888,4.41867718685513,4.17513211622471,4.42274024634864,3.73262744749151,2.9283165075362,4.14688463809834,2.49943481080063,3.02623217852365,3.17623670033532,2.96923106985916,3.61700715875667,2.73100550417955,4.2331533743851,3.33133982150741,4.01641434325108,3.0795434910048,3.4115474860667,4.27599890629546,3.71522559382859,2.37151136813847,3.66689192601118,3.52363166401158,2.99404239730168,2.80856488752566
Z26426,4.91693345398013,4.64804032638563,5.11918564111441,4.79782851863559,4.69847986003835,4.81835543464324,4.79844504459049,4.79457110657992,4.62581056742102,4.50334950297365,4.93362557747089,4.46522063363066,4.72437322352902,4.77010667839347,4.60374277095343,4.38571774235757,4.53204603375396,3.39560558554995,3.78412203797869,3.51918871524717,4.12048360073827,4.02320058450732,4.08948725611745,4.20958639480876,3.73384989091487,3.83148599947697,4.35333224196638,4.73013428181706,3.30949412399297,3.53509081057998,3.83975844713974,3.99874257249951,3.85227749188762,3.60235468216596,3.39740114472901,3.98115888870251,3.64630790785241,3.54376875511369,3.71963204277009,4.48802283559565,3.96675366919903,3.48924377802583,4.02115534054257,3.48887305088577,3.34552958985793,4.40228517187892,3.11228078748062,2.81534598698135,4.08215905314063,3.58218177384579,3.31430796201726,3.99242452928005,3.81488299696518,3.1878494312475,2.54026045588046,3.24282095426867,3.44183043033718,3.61952152665653,3.40453910453823,3.46203632038675,3.19495915424376,3.58319583247469,3.0817169392011,3.09500616856639,3.31703615423393,1.70992829106369,1.5556719740228,1.49630549727855,1.99749479230911,2.00869880492447,2.00219294713072,2.45564962028055,1.84542196333603,1.81739252108729,1.84712530930119,0,1.24491178354934,2.25401991283063,2.26809424187841,1.53284780914284,2.14362702871278,0.672087771577493,1.58707517157592,1.75222505687882,2.4142033386111,1.71529227903177,1.53450387062366,3.25436053571804,2.31145718172974,1.75984196900744,1.79801071888156,3.07281302286781,2.86659367239551,2.55527356581052,2.757184207089,2.92223240291648,2.58901286082128,2.30904288275489,2.56792631124824,2.1990190187786,4.41051227495186,3.47780640770918,4.72639619492378,3.3051352286554,4.01988095450686,4.34865609493991,4.85905961782339,4.44589138164126,4.59223709811678,3.88981652693659,3.99449193720153,4.24513792970629,3.55899952647061,3.05819318869132,3.42003355121481,2.73315953441964,3.3326771554258,2.32146512038669,2.54669548701685,3.40077553383813,2.9428453916521,3.56974967250016,3.21235200421996,3.78006617000073,3.01710187554166,3.50650934703488,4.04572311208231,3.37098240325102,2.22832218523242,3.11387933866054,3.23358984098417,3.13490796508622,2.76906299722867
AT2G29450,5.07668742154596,4.92134338637297,5.01188800515195,4.67628285883382,4.87048199053174,4.70154899316257,4.79095132865186,4.90834781207821,4.46683304232361,4.33011254464535,5.19383686996973,4.4351229672079,4.45181117225922,4.8179697182473,4.70378614239763,4.79584805199456,5.01326491812781,3.69574904073613,4.35067954245977,3.8935729811402,4.57148257534435,4.50032872699028,4.71695243949173,4.66052606840033,4.26143714846165,4.48634903677991,4.72744130493695,5.00705526892334,3.90389924805546,3.88432564622033,4.42159188471743,4.51551382988603,4.42238871517419,4.27481017203092,3.86845738979816,4.31839315587094,4.19847520854905,4.03382268845223,4.46991765631292,4.65463755128603,4.12157144312822,3.99239446455983,4.42931860480594,4.1074731683546,3.88192409709863,4.51572751072349,3.75637822344755,3.45886597743538,4.34326062121766,4.11791300726606,3.96491004908195,4.37968447858873,4.17699909357926,3.72518730749167,3.31306068610673,3.28713112733186,3.81566940857446,4.154195369321,3.78772300944142,3.85859020885154,3.54063742395292,4.11484256537671,3.544729124058,3.65160848669158,3.13761402003194,2.31820978299635,2.226807372411,1.43373800041151,1.27752408619172,1.83176083479394,1.93021598126686,2.02474312383868,1.74730873331446,2.40480613293089,2.17743214448648,1.24491178354934,0,2.21591190058202,2.69304400671062,0.943668876306727,1.71702152997509,0.919923960878289,2.06930028166183,1.88823164419305,2.77608182714433,0.987207196300756,1.59075167477737,2.3455973411596,2.75263767836997,2.35872005083562,2.09604259685461,2.84589629398719,3.27354049583016,3.03704640905272,3.10964827444697,3.165174025788,3.04633657133646,2.6941386955658,2.90745856236112,1.80346324056855,4.34875700130428,3.75726938777019,4.85046463038625,3.71660399071639,4.34750221190801,4.61833234388475,4.75150366409982,4.57548798821546,4.69606400996963,3.91151820712866,3.9854495681717,4.33821234733859,3.73592573353486,2.87379420097056,3.30039561028932,2.63042698156041,3.29912531207364,2.07951192453854,2.35572310181821,3.61003233428428,2.91432490522625,3.37373679632407,3.56905994924154,3.86316551288241,3.13604520184276,3.52361926190089,3.56912477779903,3.04537624594532,2.2744973208186,3.37175646803102,3.06604758514084,3.3890968246406,2.94412919712451
