AT4G16610,AT4G29010,AT2G34420,AT2G43080,AT3G12120,AT3G04720,AB000623,AT1G55020,T04323,AT1G76100,AT3G15730,AT3G12500,AT5G38430,AT1G33960,AT1G32060,AT5G65110,AT1G28670,AT4G39260,AT2G24180,AT2G26740,AT5G35630,AT3G15350,AT2G35790,AT3G06860,Y11607,AT2G34660,AT2G33150,AT2G23430,AT2G39780,AT4G25100,AB003040,AT1G78380,AT1G37130,Z56278,AT1G07890,X66017,AT4G39330,AT5G13930,AT3G20230,AT4G39980,AT1G31580,AT4G37980,AT2G34770,AJ000470,L15389,AF062901,AT4G00860,AT3G57260,AT4G20360,AT3G16480,AT3G16520,AT2G42010,AT2G02990,AT1G76490,X99793,AT4G38530,AT1G67980,AT5G39190,AT3G02520,AT3G59700,AT4G09320,AT3G44300,AT5G24090,AT3G25230,AT1G08830,AT1G51680,AT1G05010,AT4G16760,AT5G42650,AT5G05730,AT1G25220,AT3G29200,AT4G31500,AT3G13920,AT3G11170,Z26426,AT2G29450,AF087932,AT5G02500,AT1G51760,AT3G45140,AT1G76680,AT2G37040,AT3G53260,AT1G56190,Y14590,AT3G30775,AT5G42180,AT4G13940,AT3G54640,AT5G54810,AT3G50970,AT3G18780,AT1G16060,AT5G54160,X16432,AT1G64280,AT5G66570,AT4G01850,AT1G01470,AT2G20340,AT3G47290,AT2G14610,AT1G75040,AT5G20620,AT2G26330,AT2G25080,AT4G14980,AT1G67750,AT1G67550,AT5G26000,AT5G25980,AT2G05510,AT1G04820,AT1G01480,AT3G28930,AT4G20890,AT2G45820,AT3G15210,AT5G47770,AT2G28740,AT2G14850,AT4G08500,AT3G45640,AT5G52350,AT3G20600,AT5G06940,AT1G53840,AT2G41110,AT5G37770,AT2G41100,AT5G57560,AT1G72260
AT4G16760,1.62929223308087,1.61962594531667,1.6928804004791,1.32725241212271,1.35825732597504,1.68137101277466,1.25980860273162,1.54442002576114,1.58410210201817,1.03171961400089,1.61066654530833,1.17332798357466,1.41056776928548,1.35148698879664,1.75411697804067,1.4026442247109,1.63020198827119,0.669093911939747,1.17593392138994,1.17582158003317,1.24866978304316,1.15878925903952,1.39989037100954,1.29876749726959,0.954265106698398,1.24269158569264,1.33094090616647,1.5793895408466,0.957487647313464,0.972403889578248,1.12354957012823,1.20205628025013,1.22659541002091,0.944135721126985,0.928778804364667,0.963290967413457,0.89140975519426,0.781332616063536,1.11061765686398,1.20670296800083,1.20956484072649,0.706072757978967,0.966527317773503,0.875429322333256,1.00176049878223,1.30473299706669,0.704918283531401,0.721448616155303,1.01786090037136,0.921088317096571,1.00495242961028,0.875647817737549,1.06351509107772,0.566792449446072,0.508217448112967,0.555916959447957,0.748697998381999,0.922805228300949,0.551498276205251,0.768324420450228,0.481827120701312,0.787993095321647,0.562580899915847,0.585559298412166,0.622488724598369,0.211912979788279,0.225439341368981,0,0.254981581572805,0.160332336056366,0.0790505900373235,0.113311087263335,0.117546343145375,0.285248002940546,0.0746231131180504,0.159923583354109,0.146828888065071,0.472110690043447,0.174658641099331,0.0782948258729146,0.389678507259692,0.133751349422096,0.282860865191317,0.214902158665599,0.570001491446692,0.223591513817789,0.105916133928261,0.516250252757166,0.183067499340557,0.191311344094934,0.072305780319423,0.405948325672945,0.543555666058804,0.36980467609455,0.341422645298136,0.31076144239766,0.31604204186164,0.177981533722242,0.208670776827536,0.204594971655773,1.15625061307347,1.1646673815671,1.54004484469773,0.851818800822181,1.14200039039338,1.29093704312772,1.47017258265845,1.34855582986742,1.35174047625036,1.215880130936,1.08602501649733,1.32425884233004,0.954107713427956,0.464026135155366,1.04343787073839,0.381076040255305,0.545328256549131,0.534418149175936,0.430160922733087,0.926318389240256,0.472506622615235,1.04080121525249,0.825709372315251,1.0856101556408,0.786176871665387,0.820629285223939,1.05925358484132,0.74373478095411,0.299829366346152,0.917182792398009,0.693007343968078,0.663905693986395,0.43450826939293
AT5G42650,1.89956781653525,1.88395874411688,1.82803830701504,1.58024775134394,1.66325100146915,1.46200273108117,1.53399003619988,1.69707847233462,1.50060403964806,1.08014525718639,1.85348852863822,1.44648053226904,1.46885019013741,1.40055852575311,1.45998033450154,1.40536908677839,1.78098446692866,0.955719632466026,1.32460633373567,1.23592626675345,1.50338454384731,1.49050158341662,1.6783168020931,1.61613228883528,1.27787267884818,1.63421934080943,1.47145688132249,1.7021058818894,0.987998111905519,1.06994413019195,1.3908436677691,1.5185987511739,1.43785809434085,1.42393440664876,1.23400972817069,1.14630968561075,1.32411245532523,1.35115369364457,1.53240376416782,1.32661138945554,1.05833342066108,1.13948713032484,1.5306873240206,1.36963804322965,1.25713781817766,1.62576857885061,0.969852511967551,0.849849931535622,1.27748190008817,1.35386782283879,1.36182654694479,1.28906001667008,1.58665208069631,0.938559211053231,0.980664798854891,0.782175729720475,1.08917626296669,1.30429635977787,0.924613195493555,1.11569187163658,0.904790255789444,1.26740405091131,0.98550085153163,1.13230568920448,0.790541175846193,0.573552129789191,0.399670426939138,0.254981581572805,0,0.127262958262967,0.231830280600708,0.247907735139573,0.172421662202892,0.513251282591757,0.46453839176536,0.284998964248223,0.116576258484058,0.499945266552199,0.63783704263593,0.0795674873555766,0.344975827153271,0.212877065714771,0.580621370086769,0.477877703470545,0.695280168329885,0.21174136465813,0.324639035056883,0.312386566401476,0.736182792957083,0.53584598203938,0.377360811686602,0.814964467076757,0.749976725416043,0.861219259602058,0.854323048790423,0.718289078167003,0.738673772988864,0.653840894233098,0.665390667379346,0.14269390628376,1.08552094364458,0.934021896871972,1.41274957335948,0.86572472411525,1.11159855072771,1.30010075469318,1.31941847064835,1.14044423627834,1.25716288160148,0.831947624519374,0.832335620996265,1.11902950617721,0.97976028194001,0.297099181416119,0.822008300540701,0.209916793232705,0.485815422914652,0.109149529342579,0.163603952200329,0.57491014350156,0.346275236704381,0.653016214063999,0.602159337315648,0.687296802297086,0.556671219548702,0.512536711919229,0.549277889643884,0.3154940440497,0.182207628423696,0.560086618193854,0.385724916759144,0.572730013928335,0.551113476407116
AT5G05730,1.6907778171084,1.85544661596921,1.81336992918334,1.56264237101372,1.56973638090315,1.7390609020936,1.38212574244725,1.70581142829725,1.82454005056963,1.02610381696001,1.57920704699244,1.41167695449472,1.63608453151301,1.10588463659245,1.44845490452753,1.18020014688155,1.64036403671021,0.883325472063912,1.1962723571429,1.33119840226231,1.32245732142172,1.32021826198366,1.53324332223736,1.39110666286809,1.03978754013857,1.44244665660225,1.26042996595773,1.48871340232684,0.892375559634778,0.752778312831218,1.09317146601921,1.16158981472531,1.17068977506318,1.1484726360552,0.862498711276772,0.74728189867598,0.86263999236664,0.889132823616961,1.16101598879165,0.925347065611631,0.870321033316594,0.65642897900202,1.07202337241727,0.928917109729221,0.951441160476283,1.34368673436552,0.542033346209027,0.53046653868822,0.818797302325056,0.951816005987835,1.08111929739745,0.86394513773734,1.37579301451383,0.486344949489859,0.616808448168713,0.490555184852352,0.744532754071378,0.964307578500929,0.575416800070367,0.769657198393358,0.616492088096305,0.84542200688894,0.62139555978236,0.858953853010696,0.649293821848019,0.325716763658939,0.337041334682183,0.160332336056366,0.127262958262967,0,0.074229549867917,0.11185221599847,0.0694496050028729,0.225227362232958,0.300154184784628,0.288205102906841,0.239667701109298,0.529028815599187,0.420989254833376,0.0986307982755268,0.431687001720653,0.259331384123533,0.432105801175986,0.395083772308685,0.543312786095302,0.371437865996386,0.231522066482441,0.375473369227259,0.472939151909503,0.242635171951488,0.130946516046205,0.627786480213288,0.394186014415334,0.496440667377549,0.457153419988548,0.342525407673185,0.450744719056781,0.374217920031249,0.402544514796662,0.181976625502612,0.836171616442807,0.823056511406669,1.24837135887896,0.583031782682817,0.867821513889208,1.13664434684612,1.28875959580924,1.09703912240052,1.15325529246037,0.720792985408945,0.786835598671182,1.17696249341063,0.903723306392591,0.240103088157088,1.12683754182232,0.178825577460512,0.274809914852964,0.305145640919641,0.205789703023412,0.46217142029448,0.290922317826402,0.91986231148264,0.528602324543496,0.724382355609383,0.78452168384212,0.561201366217014,0.731831314439043,0.375774481223514,0.137331390393314,0.668268959244361,0.468359365126967,0.487979346217507,0.353904814941181
AT1G25220,1.59299829644604,1.69918252411325,1.72458810047723,1.32462070882678,1.35134794435623,1.72076355392593,1.15845964153708,1.53436570391345,1.7001286601935,0.891713636773528,1.49028616204383,1.19857544601849,1.43556689664794,1.18332286276719,1.71902020820602,1.23319599117552,1.53756996641779,0.770946302502877,1.04030240259904,1.33802468978592,1.2015107012901,1.19136951485366,1.37756494103515,1.3188378414903,0.978339527814765,1.23789043835942,1.1778898874248,1.54874039075698,0.849045896491101,0.782499750529579,1.05453096850056,1.13869518895569,1.18310371295856,1.00003539298998,0.962376114814195,0.834740882131313,0.869341866397996,0.805731858629123,1.08180839031116,1.01025807566172,1.18544068176586,0.610922305444734,0.941568061686744,0.806512323348118,1.07194978118764,1.26837862211797,0.614383411013424,0.626175380261997,0.887043133023467,0.880653924735225,1.06792926287744,0.770869412657017,1.30304662463659,0.411243521860762,0.545110840353215,0.390286476587652,0.579419348314913,0.772331535543409,0.412483542758407,0.600359735568909,0.382478169668694,0.646996555268474,0.443078807159102,0.693773196633222,0.667229780155644,0.344990070607089,0.228212820420532,0.0790505900373235,0.231830280600708,0.074229549867917,0,0.0752976138463657,0.0195690592345968,0.261763624457791,0.18027178733626,0.286341203385441,0.266123823090551,0.694995794783218,0.279537712646527,0.0844066032438641,0.5632042040927,0.219610032846013,0.453507435451042,0.383215500998004,0.681140967909666,0.420268392380747,0.27808856130177,0.495976450154276,0.305144711837355,0.228120063144598,0.0488505160120077,0.595257175836085,0.490708233923313,0.48290646383052,0.392789003158858,0.188348567913919,0.269921621188831,0.209700125689682,0.186037108914108,0.135779053216899,0.947044715309025,0.961099162714193,1.34364325823723,0.654500836118174,0.946514054245079,1.04330211181264,1.22262630545783,1.04089531578981,1.07453584407846,0.904154218012408,0.768148287062387,1.08948677275468,0.711456896762268,0.272021361290629,0.994208593387349,0.243310648660021,0.262126904861269,0.454910856419767,0.241572400085716,0.70118260378051,0.229192776355416,0.907115735537267,0.57355906460658,0.781327534324194,0.806776589458835,0.584970582846899,0.807485090967363,0.498536860616568,0.132580766073304,0.712397237827805,0.465602415682627,0.404427047057223,0.209790122527777
AT3G29200,1.4831515525248,1.78516388345761,1.57807703390566,1.16544601113892,1.34421348550953,1.61990049890394,1.11241070163462,1.60078782053144,1.66846981326522,0.851032683953617,1.50322038223955,1.23933715133258,1.39789054698271,1.02366513349151,1.68317493056928,1.38464335776753,1.72943858843819,0.854981517403718,1.38110135847199,1.54793462907169,1.44055291143835,1.38243447332295,1.6008624160113,1.48144626435022,1.13858621603615,1.49925298760134,1.3967071765418,1.56018821400936,1.18827151079532,0.843592994186239,1.294487061197,1.31956078544044,1.41718863683952,1.19968868340894,0.981780051673808,0.857338687221596,0.935549084499252,0.834039490128134,1.26030482414471,0.946884858196246,1.09691175315091,0.706354864726692,0.924851659643738,0.974919295355549,1.15063072621407,1.16132091962537,0.734296323413668,0.72832186181224,0.869430355735937,1.05765014236834,1.27061420300665,0.837942601436421,1.28338852489174,0.562891376195825,0.74418899130551,0.537117464296699,0.819147930455347,1.05013961283298,0.560162889503227,0.846051629742929,0.579510593479039,0.85564363492639,0.673670883254495,0.851714528096769,0.437487368872334,0.411579304429174,0.482372140059322,0.113311087263335,0.247907735139573,0.11185221599847,0.0752976138463657,0,0.128170028502897,0.389020788585853,0.263538819083709,0.430729705829131,0.292827484997926,0.688885764488058,0.366129585520746,0.130651952656376,0.560705633182415,0.354259116134313,0.451330541136337,0.318377882893933,0.794055820489624,0.334918651273863,0.258810103191735,0.323880186408471,0.372510499298337,0.348764617443547,0.149084748024983,0.424362133076424,0.462122870717845,0.472354339235885,0.35986102364291,0.233864736996006,0.340548008245288,0.338610681479444,0.315505768522319,0.151931585859048,0.759435506261476,1.09416872016062,1.24085362118479,0.717074982957961,0.937177754464822,1.10982763528769,1.13168623389256,1.17662468053784,1.10488401062481,0.984361537629816,0.822570611044879,1.17099815348883,0.98936367907704,0.259371962369048,1.13191583160463,0.288614678525601,0.301361508900457,0.557448293186155,0.339959479410535,0.815197237476792,0.400164933771849,0.949477566953513,0.818826986077207,0.940561421387966,0.997200538320359,0.719038569328524,0.742141128662675,0.485836148924652,0.297921650426131,0.972902186835346,0.531037368421072,0.662747649093512,0.371750698442628
AT4G31500,1.67323813878932,1.7474880532942,1.81272545587896,1.42680194593745,1.46886082691683,1.72118430864936,1.2882818816728,1.60165808083346,1.68563952368746,0.997453790734459,1.58485287490222,1.29910682166971,1.47054128388855,1.29478222782062,1.68576917971555,1.27450881268309,1.54476666350209,0.883942131131241,1.01666054385352,1.31749132135744,1.25087740338506,1.27453627177541,1.3860954857474,1.39767246645945,1.08133440954223,1.24425991903479,1.22239105990238,1.63749780101047,0.821096499036106,0.748649725922354,1.10511074835667,1.19357247350374,1.20635270832262,1.09528917223603,1.00512525541052,0.944132449686413,0.976166483172556,0.923052161669056,1.13745068055549,1.11382392617457,1.21384214545119,0.720237827580439,1.07359342855901,0.862529486913973,1.09573125003626,1.31950346896515,0.670870615104416,0.609641856330171,0.986918031288841,0.944018519615503,1.08356438298006,0.912750807376588,1.41234466675352,0.490642030159371,0.598813044269652,0.414851694586704,0.606825266939991,0.798352619061426,0.518432108104156,0.627753593222008,0.467183995478386,0.719718272471238,0.489300001338968,0.809219844870353,0.713125515213731,0.400093997040707,0.210309583152171,0.117546343145375,0.172421662202892,0.0694496050028729,0.0195690592345968,0.128170028502897,0,0.259155294815126,0.259851312470017,0.243255872554615,0.218077674284919,0.703654294108497,0.386914619839234,0.0567223014775263,0.543255169697537,0.163131377693116,0.466437436914168,0.403987564914921,0.6830815728888,0.39917799893091,0.325506504237837,0.494108567629836,0.419858150677284,0.26804542255664,0.0900753380023478,0.715606534627558,0.537612416662205,0.585071013663053,0.505499884791554,0.273181146307108,0.329755724382288,0.297364171203235,0.27777665964291,0.107149604576937,1.00280235310864,0.833219192174608,1.37007474664364,0.626231851991985,0.965342260590683,1.04837700119402,1.24073736719096,1.01520670422714,1.09038459263194,0.793551156111671,0.702136105664589,1.02279959405818,0.625749036816536,0.268363358628344,0.852747698078133,0.243788601689321,0.27114215881355,0.340581729561992,0.164487241031857,0.649831815566198,0.195910578639558,0.778743276892443,0.510345037956913,0.689651283776175,0.758142840871568,0.542209906454722,0.724383634885953,0.421688728391503,0.0854032865462608,0.588094622982941,0.389502618341243,0.359803104799197,0.178219681256253
AT3G13920,1.37633896685037,1.52613886431752,1.7254666530819,1.63936154519902,1.56358667052424,1.94345972899774,1.48878870547345,1.670296387291,1.8997083895705,1.41810137978396,1.33417176165809,1.44050146835201,1.74446406342803,1.14467661050963,1.25525125827928,1.07931460367455,1.29770338673052,1.00697083720076,0.965934513380523,1.09335254787818,1.07083669146065,1.09801720619521,1.12826564716611,1.05328646121434,0.884556483654434,0.935467085226331,1.10816330532481,1.26890621967003,0.795262674367474,0.422622164261206,0.760398431146337,0.70437138011273,0.75026653545448,0.808570258890525,0.349779274540796,0.653826537660855,0.45266787321234,0.425393121227868,0.649318521697993,0.837304370152704,0.758191072715341,0.371493936247411,0.662837231883939,0.404646820111928,0.41591484511784,0.918910760003488,0.248002921486159,0.221920984266711,0.554997201389258,0.472848742626798,0.498887839462668,0.72321403507839,0.884708702776016,0.296076731890992,0.197588841701687,0.393470098220262,0.472644295101792,0.598009597620067,0.587609526905269,0.484812271739503,0.581262030198752,0.515983904114946,0.354296633203269,0.607397050033661,0.628823144763891,0.116481881360544,0.371978023530822,0.285248002940546,0.513251282591757,0.225227362232958,0.261763624457791,0.389020788585853,0.259155294815126,0,0.340567927344932,0.235922514727898,0.4130779429951,0.495156643811341,0.413989001005758,0.341222867675959,0.495657753193478,0.295347609871655,0.192295441045562,0.312844350224739,0.29293349056534,0.5646024518466,0.263173733165174,0.729605477583759,0.360053033440288,0.0481089815893079,0.133511506976894,0.542770103717573,0.216695925220712,0.194583621268156,0.217755925104248,0.304394593195779,0.360750968172294,0.289272348105975,0.420820347945813,0.534669670984168,0.936717891031715,0.5685341301155,1.25080803551737,0.419215108182882,0.834755854218924,1.14449963188038,1.523162735192,1.30649524867576,1.3333756009458,0.700732911405971,0.997021483066525,1.31980936120101,0.794794671854031,0.661591552544436,1.22156722627754,0.609454923811551,0.552848877463479,0.664601253443458,0.568832293977232,0.622216528248649,0.63630230544304,1.2056980679624,0.700950221030477,1.01141754497882,1.08856340764909,0.986017664572008,1.23767267933465,0.807611945452684,0.422539925094396,0.860344032344581,0.86906203853842,0.694804335579203,0.392688249089026
AT3G11170,1.51401375608206,1.33381006684302,1.52786897663708,1.25395902583279,1.08588116645942,1.60257963287965,1.04543844322931,1.25244406260132,1.49704308484409,0.869330088468353,1.35266587234432,0.907228260042542,1.30709572578275,1.2441283096979,1.672345742299,1.12023201240903,1.36857528030076,0.377156529574647,0.932167984655235,0.921085448708675,0.902649422966901,0.780691576498347,1.14760887391363,0.936532268134029,0.59069192151263,1.0066404331278,1.01594980775973,1.27063284904587,0.718819106656625,1.09294537619329,0.8012716015891,0.928399391605732,0.937474015373914,0.590358315011261,0.862748695082812,0.747261519390968,0.671582435871527,0.616174549083455,0.867590184125148,1.06829606193011,1.14728349407731,0.512394539983894,0.799856199574878,0.720882204928921,0.880291310918201,1.33114160278662,0.571803143025033,0.762099482500524,0.882346822885298,0.701573350607408,0.80489258001585,0.599921436379338,0.827417952547024,0.42439605740558,0.341642284921111,0.536439603544593,0.618794685829234,0.727947305509939,0.346556533325405,0.629831001196859,0.292720539634134,0.590618554720926,0.427560847563265,0.285716284755422,0.841511042051206,0.168730352993137,0.178414377773935,0.0746231131180504,0.46453839176536,0.300154184784628,0.18027178733626,0.263538819083709,0.259851312470017,0.340567927344932,0,0.243705186923672,0.338657940322896,0.459962254311048,0.0253937182797908,0.261568929536375,0.467135024468484,0.27511019070393,0.381688068703428,0.368290196673856,0.496692041409955,0.42657203796612,0.144115473868169,0.747037979623845,0.0511034348022182,0.167754243506235,0.10668911209268,0.41216232007516,0.595486829218309,0.301251145534344,0.307154770856636,0.316313847361931,0.333373103966937,0.0668368766964098,0.100081911639023,0.415866114597101,1.24367052198611,1.33735995043852,1.52544097842069,0.95651258234823,1.13878085985056,1.25563378032609,1.50188491296314,1.27699553916874,1.3030477982458,1.3946221109088,1.24512356188064,1.39718818733405,0.995179149764932,0.612502842860497,1.22833254225066,0.446226813712837,0.6541487889589,0.720605946079642,0.629738121354735,0.934481529888645,0.532742309283989,1.27997062899416,0.792701910967268,1.1522561002271,0.677399262476715,0.831332653123088,1.3060117385803,0.985921780227141,0.401719071300185,0.960435472563372,0.886855804199357,0.640306555886913,0.563431310617319
Z26426,1.72687379305218,1.54316278627564,1.87186158046163,1.6442255082086,1.57683677067114,1.6583249548316,1.64464841797714,1.6419935863582,1.52843756397178,1.44858248452118,1.73861869488214,1.42415705056659,1.59426430152172,1.62528028592897,1.51388919848863,1.37389411229297,1.46710347152719,0.823581279420727,1.0228271770297,0.884620850483173,1.21274189022703,1.15615321143825,1.19456470524534,1.26575835925789,0.995831002237025,1.04859184873762,1.35367863619781,1.59815518448281,0.78233950473648,0.892633389057981,1.05312492013087,1.14213887002113,1.06000317557014,0.926925610673722,0.824452530569875,1.13211620384401,0.949683083796029,0.897021309243996,0.988261533185114,1.43873904517942,1.12393831024304,0.869630283383777,1.15497800715259,0.869445422254116,0.799469205494189,1.38429395241184,0.691877840770294,0.566155246587277,1.19028744125741,0.916573529655396,0.784617127130914,1.13853238152093,1.03952375904715,0.725884795200214,0.460923159589794,0.75113489682722,0.846156991538991,0.935781216465327,0.827920445340553,0.85612117801188,0.72912606550488,0.917092417893001,0.678355778879439,0.684218835541077,0.785909349514232,0.20884677921896,0.172865373299768,0.159923583354109,0.284998964248223,0.288205102906841,0.286341203385441,0.430729705829131,0.243255872554615,0.235922514727898,0.243705186923672,0,0.110700380996174,0.362900468787893,0.367446556747909,0.167830209598055,0.328224128310688,0.0322644261042729,0.189344296567137,0.219306638942666,0.41631275069232,0.210159156635818,0.168192998209797,0.756490197557244,0.381631006716918,0.221217407856628,0.230917338777158,0.674441334770709,0.586954236483953,0.466387395059625,0.543004679552595,0.609960127763338,0.478784867548271,0.380834227380899,0.471017518872696,0.345405993318616,1.38947280385869,0.863938563393532,1.59563011257623,0.780279969011235,1.15424605681547,1.3507722732738,1.68646153342459,1.41185370756782,1.50633173386056,1.08076230468052,1.13971184312887,1.2872283816969,0.904748341386208,0.668039078132955,0.835473617643521,0.533582966001345,0.793338440738869,0.384942981071337,0.463261262322525,0.826090975217294,0.618595686985506,0.910222314741088,0.73708614349856,1.02063570935953,0.650207452239328,0.87825768116983,1.1691337018206,0.811680307154276,0.354672857491587,0.692588838583209,0.746864514603002,0.701974933740153,0.547693621757931
AT2G29450,1.84091075166067,1.72997271379385,1.79421563322467,1.5619726759798,1.69439956612108,1.57889718322355,1.63951534992128,1.72084810001717,1.4251855268417,1.33927647170767,1.9268527610102,1.40502262493804,1.41561560433364,1.65805970360759,1.58040019819959,1.64286805427076,1.79520222442433,0.975611434328849,1.35202938517526,1.08285086089323,1.4927465802318,1.44663991178662,1.58925981978007,1.55146428085615,1.29713165268609,1.43766618170643,1.59633555746765,1.79075728672297,1.08860213603455,1.07771317307419,1.39646269328151,1.45641894976492,1.39696593042113,1.30528563125129,1.06892585355559,1.33203700858832,1.25908531320646,1.1622660915508,1.4271542809449,1.54754611705517,1.2133822102835,1.138515289524,1.40134737041431,1.20509534685052,1.0763809831987,1.45655665395752,1.00788377630097,0.85455379065271,1.34742231704998,1.21122926329909,1.12289381592649,1.37011667942665,1.24623712620335,0.991215936271026,0.784026542202658,0.771802185658088,1.03995233869061,1.23266702591104,1.02477453880295,1.06347984865348,0.895436643281358,1.20942351932973,0.897507514239321,0.952445976373706,0.703187314062907,0.383864016535195,0.354190739397068,0.146828888065071,0.116576258484058,0.239667701109298,0.266123823090551,0.292827484997926,0.218077674284919,0.4130779429951,0.338657940322896,0.110700380996174,0,0.350733266845721,0.518034684883938,0.0636079316009817,0.210583085595868,0.0604471413956343,0.32318185685823,0.254672761484015,0.550473598939066,0.0696127234310423,0.180749316015072,0.392987598012974,0.541215213612368,0.397397109559541,0.313813879552391,0.578508838184605,0.765433295683534,0.658832182046847,0.690708014958326,0.715594637104643,0.662869011871046,0.518455903578482,0.603808138038929,0.232319912599777,1.3508347080437,1.00836246177774,1.68050035336982,0.986653174881996,1.35005539030457,1.52349952497063,1.61262753100563,1.49536354787889,1.57521552817689,1.0928551794805,1.13455759558425,1.34429182075883,0.996938463518139,0.58990667602063,0.778043640325901,0.494224694989781,0.777444832486767,0.308883605507147,0.396387891032347,0.930880803721898,0.606663517813769,0.813007023761036,0.909870582760594,1.06600326225439,0.702484213598398,0.886849354182331,0.909903378884193,0.662451211207322,0.369524121484141,0.812052813876078,0.671474759012234,0.820426945175676,0.619135473376592
AF087932,1.636192830818,1.32406870697621,1.41107914471536,1.71600894845005,1.56860479010845,1.52020089678674,1.58668724149543,1.42648910951025,1.37288632945098,1.3627694708892,1.55093418180411,1.141307316896,1.36912442904363,1.3808441793357,0.952864031159358,1.22039988656048,1.54158465282518,0.766656534684757,1.30378763223601,0.578286668242748,1.07739942672761,0.99645524479679,1.45627600491434,0.957314346901703,0.833212850267821,1.32033769737013,1.23278821259746,1.10006880859184,0.951256881416788,1.27260915357545,0.917647953874276,0.9244355736472,0.840866983598787,0.940689338257854,0.654438011101907,0.892603913833715,0.807532562885372,0.859520461353021,1.15016553503266,1.18372704537065,0.624306842135643,0.871043479926743,1.19267592641478,1.04278022329932,0.536732403531064,1.37888609562031,0.751772640908466,0.905022693274423,0.925383005243812,0.815974172315673,0.657567006926763,1.06724344152776,0.67773069520313,0.955202793282508,0.570370594506388,0.823377139727201,1.0310085042971,1.18022015715797,1.05861460283215,1.04922538525303,0.995482196532338,1.17157514856599,0.920217717949145,0.646883191876932,1.00526843573453,0.26771225072081,0.649009473888676,0.472110690043447,0.499945266552199,0.529028815599187,0.694995794783218,0.688885764488058,0.703654294108497,0.495156643811341,0.459962254311048,0.362900468787893,0.350733266845721,0,0.539910887020234,0.522064250194851,0.0593840010188602,0.467276339659375,0.441214951317827,0.541725232397669,0.129333299275921,0.381495089938453,0.186561112040284,0.529996527616547,0.564566685329942,0.396246960572247,0.582293593819966,0.403599393304682,0.788571861846878,0.482355218574669,0.660903309704566,1.03177883187043,1.0993943278502,0.58779264100571,0.837270311780411,0.884653700794278,1.40999335409409,1.1858847948628,1.63348592095913,1.23859445676179,1.44996249964174,1.83016207238168,1.90305621019312,1.73077208492859,1.84268683747024,1.24450686617402,1.70058348390369,1.8540333481325,1.43355766954629,1.0972612276193,1.41238597950208,0.821633445377603,1.23519008647849,0.687761969504595,0.987714101099405,0.863836572720099,1.0966338955995,1.48812500892382,1.14292358986814,1.44623789888038,0.743430798949447,1.24064181652653,1.44360786941566,1.17985090344231,0.840050460012471,1.17169531862586,1.33835971752738,1.22173659805515,1.23658094018701
AT5G02500,1.35768544102092,1.16594091910075,1.38611366733458,1.13738123585674,0.891436336859343,1.51006082301275,0.881368676747598,1.08162699398583,1.43984216156225,0.763185532914431,1.1489318124869,0.782835440836231,1.24821093838487,1.1008518221242,1.60211121750734,0.950552575288551,1.19333714459117,0.260472572044994,0.825186593886479,0.859973826480724,0.744674811351225,0.603922335521674,0.9885077975074,0.759886052432238,0.422862953969519,0.878866470034403,0.854952771980238,1.07618125890827,0.644513130960582,1.10846580950963,0.654924515309158,0.792662239891701,0.811929806065452,0.421656242858865,0.821409478612941,0.613928108131761,0.544933509405346,0.514138341944881,0.715639299824519,0.936892597971754,1.09649508650918,0.406443810705269,0.660606042276155,0.632685995022829,0.832485022334569,1.27165600761554,0.50250357214623,0.76679367461669,0.780791528667569,0.606405778245801,0.735727259073697,0.43686873442703,0.710033254379944,0.352077251704803,0.300347016847427,0.569748373937476,0.580760024102407,0.642119431937621,0.248690904760972,0.585802056967272,0.229130924363704,0.48780145951961,0.393362171912832,0.176172088151688,0.90464938963767,0.203959965859355,0.230275128889083,0.174658641099331,0.63783704263593,0.420989254833376,0.279537712646527,0.366129585520746,0.386914619839234,0.413989001005758,0.0253937182797908,0.367446556747909,0.518034684883938,0.539910887020234,0,0.42321521199295,0.602573085595211,0.428357332997976,0.464328305985816,0.470216508373941,0.539228492269835,0.587308766752945,0.230373801204891,0.903904307474888,0.0268206416080953,0.21283477523942,0.174902391186148,0.441222223390195,0.599258189597471,0.282566354608453,0.290813855534986,0.312932954776185,0.331431657886339,0.0656386638351139,0.0811599720324028,0.554379773471866,1.19672543799826,1.40710100809614,1.41470753604942,0.964547115510872,1.0588242442962,1.15565282422789,1.4230613759405,1.19440396227844,1.19940220931829,1.46160106169386,1.27088468790099,1.37188861483484,1.03450114152735,0.68103538065262,1.33666242937601,0.506516448006805,0.691561337971782,0.87252468024514,0.760196548330266,0.946907814410314,0.595542599059947,1.38351457004143,0.79303934652301,1.17131575976191,0.690158589179644,0.843326373210215,1.40299665710779,1.09887631252812,0.502736340639374,1.01129603173592,0.978435264527916,0.654323200448859,0.636702353358887
